# VITESS 3.7  Trajectories module EventsOut 1.15  VITESS-Format
# 2026-04-09 15:06:53  
# VITESS simulation   
#    TOF    lambda   count_rate    pos_x     pos_y    pos_z     dir_x     dir_y     dir_z  
  17.49912  1.73497   3.963e-12    -0.4112  -0.2787  -0.0568  -0.638734  0.541672 -0.546452
  39.02742  3.86934   7.786e-14    -0.0833  -0.4889  -0.0638  -0.010334 -0.603522 -0.797279
  22.28815  2.20975   1.226e-12     0.4468   0.1213   0.1889   0.267733  0.776658 -0.570194
   8.70772  0.86334   3.123e-12     0.1530  -0.1311  -0.4576   0.988788 -0.053754 -0.139313
  43.80099  4.34232   3.960e-14     0.4062   0.2192  -0.1922   0.839089  0.358815 -0.408879
  27.92653  2.76887   5.305e-13     0.3539   0.1485   0.3205  -0.685930  0.257558  0.680561
  38.05690  3.77252   9.260e-14     0.2322  -0.3550  -0.2648   0.727839 -0.647345 -0.226264
  15.78997  1.56557   3.262e-12     0.0330  -0.4536  -0.2077   0.970886 -0.212919  0.109756
  16.08086  1.59432   3.895e-12     0.1866   0.3452  -0.3098   0.149251  0.256684 -0.954902
  27.52973  2.72940   6.751e-13     0.1970  -0.0636   0.4551   0.955550 -0.117662  0.270334
  25.50970  2.52909   6.914e-13     0.3530   0.3526  -0.0323   0.480722  0.725582 -0.492379
  30.10177  2.98447   3.869e-13     0.4885   0.0402  -0.0987   0.999291 -0.032591 -0.018830
  21.59277  2.14096   1.429e-12     0.2639  -0.2739   0.3245   0.986687 -0.065421 -0.148894
  13.62129  1.35059   6.602e-12     0.2097  -0.3444   0.2957   0.945050 -0.324835 -0.036914
  41.97606  4.16168   4.633e-14     0.3773   0.3266   0.0303   0.613121  0.771788 -0.168601
  27.40667  2.71726   4.472e-13     0.1278   0.4482  -0.1811   0.310700  0.803604  0.507628
  39.32236  3.89858   1.692e-13    -0.1848  -0.4455  -0.1319   0.785059 -0.596983 -0.165207
  27.70907  2.74719   4.759e-13    -0.3683   0.1308  -0.3119  -0.712494  0.676399 -0.186648
  36.14288  3.58344   1.211e-13     0.0383  -0.4947   0.0619  -0.110748 -0.944584 -0.309024
  12.60586  1.24990   5.982e-12     0.2478   0.3995  -0.1702   0.959288 -0.273623 -0.069985
  38.07140  3.77423   3.776e-14    -0.3562  -0.2262  -0.2682  -0.806782  0.288625 -0.515557
  41.86502  4.15065   3.748e-14    -0.2005  -0.2644  -0.3740  -0.988931  0.056706 -0.137111
  44.51233  4.41328   4.441e-14    -0.1525   0.0084   0.4761  -0.295393  0.285765  0.911637
  26.13940  2.59174   3.531e-13     0.2653   0.3604   0.2230   0.879100 -0.403489  0.253731
  39.29041  3.89585   3.642e-14    -0.0618   0.4086   0.2815  -0.998713  0.030938 -0.040180
  40.19342  3.98515   5.940e-14     0.0505  -0.2239   0.4442  -0.228299 -0.973188  0.028023
  31.30569  3.10391   3.532e-13     0.0777  -0.0831   0.4869   0.239912 -0.355110  0.903515
  23.78301  2.35778   5.563e-13     0.3846   0.0074  -0.3194   0.472024 -0.177281 -0.863576
  18.64887  1.84918   4.014e-13    -0.0119   0.4961  -0.0611   0.989531  0.133003  0.056015
  29.57153  2.93195   4.702e-13     0.2733   0.3658  -0.2036   0.782350  0.567048 -0.257653
  23.67235  2.34691   9.536e-13     0.1053   0.0458  -0.4866   0.092741 -0.136653 -0.986268
  39.96933  3.96252   7.065e-14     0.4345  -0.0901  -0.2304   0.973209 -0.220297 -0.065823
  39.02470  3.86907   8.869e-14    -0.4730   0.1406  -0.0809  -0.809716  0.544621  0.218510
  12.84896  1.27396   7.833e-12     0.3509  -0.0980   0.3425   0.962866 -0.259151 -0.075691
  36.84128  3.65267   4.900e-14    -0.1969   0.4187  -0.1895  -0.778758  0.342158  0.525798
  31.37296  3.11038   2.548e-13     0.2848   0.1005   0.3985   0.158519 -0.063457  0.985315
  32.47390  3.21979   2.712e-13     0.2972  -0.0575  -0.3980   0.885844  0.263861 -0.381651
  17.26924  1.71228   4.665e-12    -0.2568   0.4116   0.1211  -0.999926 -0.009718 -0.007325
  12.52295  1.24163   3.782e-12     0.0726   0.4903   0.0660   0.161595  0.522910 -0.836930
  14.67803  1.45528   7.639e-12    -0.4106   0.2647   0.1064  -0.909767  0.359682  0.207252
  20.41593  2.02405   1.993e-12    -0.4026   0.2723   0.1173  -0.702574  0.703805 -0.105109
  10.76616  1.06735   9.389e-12    -0.0963   0.3325   0.3608   0.701920  0.084652  0.707207
  23.00588  2.28108   1.028e-12     0.0298  -0.4936  -0.0741   0.939363 -0.229313 -0.254976
  19.14294  1.89792   1.529e-12    -0.4515   0.1982   0.0831  -0.818608 -0.569252 -0.076381
  15.93847  1.58024   4.861e-12     0.4419  -0.0186  -0.2332   0.620773  0.390518  0.679806
  17.79821  1.76458   3.109e-12     0.3503  -0.2918   0.2053   0.993576 -0.095534  0.060658
  40.38773  4.00442   7.574e-14     0.3179  -0.3858  -0.0067   0.732780 -0.680449  0.004753
  20.48047  2.03067   1.603e-12    -0.1957  -0.0853  -0.4521  -0.989638  0.135700 -0.046917
  17.09931  1.69528   4.386e-12     0.4451   0.2277  -0.0017   0.651962  0.748524 -0.121068
   9.35955  0.92796   6.990e-12    -0.4925  -0.0228   0.0834  -0.988397  0.141468 -0.055297
  25.64530  2.54257   6.566e-13     0.1704  -0.2722   0.3833  -0.242161 -0.951831  0.188082
  35.78324  3.54803   1.718e-13     0.0812  -0.4859   0.0852   0.310452 -0.794161  0.522424
  22.84235  2.26436   8.125e-13     0.3294  -0.3701   0.0674   0.575013 -0.717598  0.392955
  41.77865  4.14235   8.157e-14    -0.0275  -0.2432   0.4360   0.145051 -0.652634  0.743659
  12.50194  1.23938   6.287e-12    -0.3266  -0.3590   0.1202  -0.496832 -0.735390  0.460826
  14.93442  1.48066   6.596e-12     0.4829  -0.1138   0.0618   0.821635 -0.568239  0.044951
  21.49309  2.13088   2.147e-12    -0.3466   0.3467   0.0984  -0.417728  0.903691 -0.094050
  35.62386  3.53197   4.722e-13    -0.4860  -0.0896  -0.0757  -0.626074  0.661570  0.412744
  26.13603  2.59110   2.776e-15     0.2508  -0.0699   0.4268   0.816814 -0.570395  0.086392
  42.46743  4.21004   4.128e-14     0.4736  -0.0478  -0.1531   0.930422  0.333035  0.152981
  30.77239  3.05099   4.876e-13    -0.4092  -0.2748   0.0838  -0.829855  0.281965 -0.481494
  27.12273  2.68918   5.194e-13    -0.0928   0.4886   0.0511  -0.760623  0.464513 -0.453520
  23.98876  2.37848   1.640e-12    -0.3396   0.3290  -0.1626  -0.966587  0.201577  0.158354
  35.88772  3.55813   1.252e-13     0.4517  -0.1953  -0.0883   0.895283 -0.249885 -0.368817
  27.77251  2.75326   3.092e-13    -0.1392  -0.3354  -0.3437  -0.350352 -0.204280 -0.914069
  13.13409  1.30229   4.516e-12     0.0227  -0.0692  -0.4947   0.962336  0.139349 -0.233434
  33.86719  3.35799   1.852e-13     0.2042   0.0371   0.4549  -0.248030 -0.640080  0.727172
  39.72588  3.93875   2.197e-13    -0.3817   0.3220  -0.0253  -0.561728  0.823700 -0.077328
  10.63014  1.05383   7.555e-12     0.3264   0.2131  -0.3131   0.095759  0.518813 -0.849508
  14.48233  1.43572   4.177e-12     0.2156   0.4511   0.0024  -0.210471  0.853192  0.477248
  17.76644  1.76128   3.931e-12    -0.0636  -0.0803   0.4894   0.272190 -0.239991  0.931835
  27.86113  2.76256   4.770e-13     0.1113   0.0149   0.4872   0.732428 -0.592382  0.335608
  22.60322  2.24073   6.876e-13    -0.4352   0.1938   0.1519  -0.649814  0.494861  0.576935
  14.16377  1.40427   8.670e-12     0.3184   0.2462   0.2967   0.852765  0.447311  0.269637
  29.45194  2.91996   9.585e-14     0.4466  -0.2045   0.0934   0.832826  0.164577 -0.528502
  26.81639  2.65886   5.759e-13    -0.2306  -0.3895  -0.2124  -0.995955 -0.089556 -0.007289
  30.91395  3.06479   2.283e-13    -0.0072  -0.4624  -0.1900  -0.817158 -0.401324 -0.413753
  31.22383  3.09544   2.719e-13     0.4936  -0.0291  -0.0742   0.936586  0.081192  0.340902
  30.52556  3.02666   3.533e-13     0.1993   0.1506   0.4331  -0.010784  0.926308  0.376612
  13.97440  1.38559   7.590e-12    -0.1932  -0.4554  -0.0726  -0.410676 -0.728899  0.547769
  41.62787  4.12751   1.096e-13    -0.2196  -0.0370  -0.4477  -0.967693  0.069715  0.242303
  30.28323  3.00245   3.757e-13    -0.4807  -0.1220   0.0634  -0.968466 -0.069729 -0.239187
  34.76190  3.44585   5.934e-14    -0.4228   0.2618   0.0518  -0.888529  0.458742  0.008454
  44.52835  4.41487   1.383e-13    -0.4254  -0.2566  -0.0566  -0.984002  0.000922 -0.178156
  21.56520  2.13797   1.993e-12    -0.3868   0.1826  -0.2590  -0.250736  0.927466 -0.277376
  37.40545  3.70849   1.521e-13    -0.3947  -0.0244   0.3059  -0.456593  0.170506  0.873184
  43.87341  4.34975   3.300e-14     0.3888  -0.2773  -0.1481   0.281078 -0.632387 -0.721860
  21.56344  2.13795   1.649e-12     0.1922   0.1610   0.4326   0.994260  0.027052  0.103518
  39.68351  3.93414   3.321e-14    -0.0817   0.3117   0.3823  -0.128492  0.938260  0.321182
  20.54031  2.03638   1.741e-12     0.4407   0.2281   0.0611   0.272389  0.303314  0.913129
   9.77161  0.96881   9.405e-12    -0.3976  -0.2363  -0.1900  -0.738708 -0.032078 -0.673261
  11.39507  1.12976   9.001e-12    -0.1139   0.1283   0.4697  -0.639060 -0.327157  0.696111
  20.81151  2.06339   2.335e-12     0.4878  -0.1099   0.0009   0.393451 -0.126749  0.910566
  40.62179  4.02768   7.376e-14     0.2407   0.0882  -0.4293  -0.267337 -0.231287 -0.935434
  38.98968  3.86576   1.730e-13    -0.3402   0.0542  -0.3624  -0.620980  0.748743 -0.231879
  35.83458  3.55305   1.621e-13     0.0405   0.4894  -0.0942  -0.009706  0.997203 -0.074112
  19.46973  1.93036   2.026e-12     0.4105   0.2339  -0.1638   0.894507 -0.404311 -0.190762
  25.64229  2.54226   7.034e-13    -0.4443   0.0344   0.2268  -0.982512  0.159879  0.095439
  39.54939  3.92150   1.106e-13    -0.1333  -0.1918  -0.4421  -0.770560 -0.051542 -0.635280
  38.56185  3.82296   1.123e-13     0.0318  -0.2711  -0.4189   0.523918 -0.304354 -0.795536
  36.85667  3.65418   1.029e-13     0.4190   0.0820   0.2603   0.380401 -0.567987  0.729854
  17.28420  1.71372   4.102e-12     0.3194   0.2055  -0.3252   0.269830 -0.036845 -0.962203
  35.70232  3.53988   1.273e-13     0.3209   0.3754   0.0782   0.966208 -0.179330  0.185156
  28.84809  2.85972   4.732e-13     0.4012   0.2833  -0.0935   0.996243  0.008415  0.086197
  44.41982  4.40418   1.148e-13    -0.3680  -0.1217  -0.3158  -0.994622  0.076684  0.069617
  11.77632  1.16751   2.352e-12    -0.1451  -0.1536   0.4532  -0.309907  0.508111  0.803605
  32.27553  3.20024   1.915e-13    -0.0116  -0.0488   0.4975  -0.966588  0.054586  0.250455
  33.48012  3.31923   2.121e-13     0.2648   0.4240   0.0104   0.757190  0.487611 -0.434626
  28.76854  2.85235   4.568e-13    -0.1607  -0.3084  -0.3593  -0.402306  0.166438 -0.900249
  45.37468  4.49874   3.362e-14     0.4634   0.1808   0.0508   0.998567  0.047593  0.024479
  35.68733  3.53840   1.407e-13     0.2978  -0.0737   0.3948   0.323912  0.656421  0.681317
  39.57672  3.92374   7.937e-14     0.3708  -0.2463   0.2277   0.999406 -0.021310  0.027097
  38.68421  3.83543   7.234e-14    -0.3732   0.3303  -0.0406  -0.862058  0.082930  0.499978
  15.45352  1.53215   6.407e-12     0.4952   0.0576   0.0382   0.874013  0.118966 -0.471114
  18.65034  1.84906   3.203e-12     0.4772   0.0409  -0.1436   0.679144 -0.150092 -0.718495
  25.08208  2.48677   8.288e-13     0.3526   0.3440  -0.0856   0.194240  0.955334  0.222728
  27.88990  2.76512   5.219e-13     0.1464  -0.3059   0.3674   0.364930 -0.888749  0.277400
  26.50541  2.62793   6.757e-13     0.4460  -0.2220  -0.0425   0.991671  0.050400  0.118524
  25.35108  2.51346   1.057e-12    -0.4878   0.1096  -0.0017  -1.000000 -0.000761  0.000238
  13.62852  1.35127   8.574e-12    -0.3077   0.2522   0.3028  -0.999882  0.004272  0.014735
  17.94353  1.77876   2.309e-12     0.2061  -0.4447   0.0989  -0.146245 -0.988004  0.049602
  19.07201  1.89077   3.926e-12    -0.0667  -0.0911  -0.4871   0.442815 -0.380081 -0.812067
  24.53172  2.43225   1.314e-12    -0.0601   0.0844  -0.4892   0.396194 -0.290444 -0.871018
  41.99820  4.16340   6.986e-14     0.2216  -0.3384  -0.2940   0.888195 -0.306765 -0.342060
  17.54765  1.73954   4.246e-12     0.3450   0.1662   0.3215   0.886601 -0.095457  0.452579
  41.28296  4.09306   4.036e-14    -0.0722   0.2126  -0.4467  -0.852238  0.521822  0.037311
  38.61426  3.82787   3.526e-14    -0.4768   0.1503  -0.0051  -0.995898 -0.084881 -0.031352
  20.15631  1.99836   2.450e-12    -0.1811  -0.4291   0.1817  -0.533907 -0.829751  0.162654
  13.92631  1.38050   7.856e-12     0.4902  -0.0303  -0.0939   0.972135  0.211192  0.101741
  33.46540  3.31753   2.040e-13     0.4562  -0.0435  -0.2001   0.992131 -0.124080  0.016711
  14.24354  1.41218   7.602e-12     0.4815  -0.1093   0.0787   0.882543 -0.142730  0.448047
  33.17003  3.28865   1.847e-13    -0.1151   0.4774   0.0942  -0.824731  0.562295 -0.060356
  22.27687  2.20873   2.782e-12    -0.3710  -0.0825  -0.3249  -0.929447 -0.365716  0.048784
  25.94683  2.57259   1.087e-12    -0.3762  -0.2061  -0.2568  -0.939587 -0.211935 -0.268813
  17.70704  1.75557   4.028e-12     0.3104  -0.3300   0.2115   0.517149 -0.855509  0.025692
  27.43220  2.71953   3.690e-13    -0.3725   0.2918  -0.1614  -0.935126  0.314166  0.163828
  11.83116  1.17304   6.761e-12     0.3670  -0.0314  -0.3381   0.764653  0.623575  0.162667
  35.28482  3.49854   1.599e-13     0.1912   0.4407   0.1387  -0.015556  0.996283 -0.084730
  32.04656  3.17712   2.986e-13     0.2896   0.0688   0.4017   0.948944 -0.078500  0.305522
  37.86448  3.75415   9.546e-14     0.3962   0.0627   0.2985   0.682259 -0.300450  0.666522
  17.17288  1.70263   4.811e-12     0.1909   0.1951  -0.4189   0.858318 -0.059430 -0.509665
  32.26714  3.19901   3.034e-13     0.0604   0.3733  -0.3271   0.755158 -0.065049 -0.652308
  11.78919  1.16891   1.013e-11     0.2754   0.1733  -0.3797   0.904930  0.256468 -0.339597
  26.66356  2.64381   6.747e-13    -0.1406  -0.3521   0.3259  -0.896538 -0.429271  0.109301
  32.78461  3.24993   9.996e-14    -0.4654   0.1416   0.1156  -0.995789 -0.066533 -0.063073
  17.32120  1.71737   5.127e-12    -0.3429  -0.1247  -0.3418  -0.762150  0.560368 -0.324214
  12.93269  1.28219   1.061e-11    -0.2151   0.3634   0.2677  -0.237706  0.771903  0.589629
  37.34378  3.70213   1.066e-13     0.4239   0.2581   0.0605   0.999476  0.032275 -0.002599
  15.95516  1.58180   3.339e-12     0.4929   0.0640   0.0540   0.638858  0.735909  0.224274
  22.65179  2.24571   1.060e-12    -0.2549   0.1122   0.4152  -0.123644  0.929210  0.348254
  23.90419  2.36984   8.446e-13     0.4169  -0.1700   0.2174   0.916273 -0.260373 -0.304383
  43.09566  4.27295   5.814e-14     0.2231   0.0646  -0.4428   0.701908 -0.042450 -0.711001
  40.70855  4.03613   6.485e-14     0.4523  -0.1795  -0.1148   0.627688 -0.146379  0.764579
   7.83243  0.77655   6.363e-19    -0.4833  -0.1096  -0.0664  -0.948741  0.096473 -0.300970
   8.03121  0.79627   4.246e-12     0.3730  -0.3240  -0.0769   0.913981 -0.393774  0.097883
  13.72187  1.36036   6.160e-14     0.1061  -0.3540  -0.3368  -0.714167 -0.180774 -0.676229
  42.37249  4.20113   3.006e-14     0.3578  -0.3374  -0.0899   0.843374  0.231231  0.485028
  18.30376  1.81474   7.057e-12    -0.4882  -0.0941  -0.0531  -0.944177 -0.260359 -0.201850
  20.89668  2.07186   4.162e-12    -0.4228   0.2667  -0.0088  -0.937966 -0.344434 -0.039822
  38.94737  3.86110   4.515e-14    -0.3844  -0.1329  -0.2909  -0.736424 -0.255621 -0.626369
  14.72089  1.45959   6.900e-12    -0.2138   0.1587  -0.4232  -0.347746 -0.466706 -0.813178
  29.36672  2.91141   2.493e-13     0.4202   0.1499   0.2258   0.332704 -0.463016  0.821538
  28.14123  2.79018   6.550e-13    -0.3663  -0.3346  -0.0620  -0.999931  0.006977  0.009474
  24.97710  2.47641   9.007e-13     0.4373   0.0720   0.2315   0.968360 -0.176710 -0.176216
  26.83958  2.66113   6.450e-13     0.3288   0.3695  -0.0736   0.107813  0.856511 -0.504742
  29.12555  2.88769   2.953e-13    -0.3896  -0.0924   0.2995  -0.917313 -0.218204 -0.333053
  33.55155  3.32652   6.177e-13    -0.4651   0.0980  -0.1551  -0.836887 -0.122849  0.533412
  33.55610  3.32674   1.419e-13    -0.4888   0.0387  -0.0981  -0.975533 -0.031665 -0.217559
  38.56512  3.82335   9.605e-14    -0.1715  -0.3040  -0.3580   0.001352 -0.885028 -0.465536
  26.66791  2.64376   2.606e-13    -0.3804   0.0024  -0.3245  -0.360670 -0.511814 -0.779720
  35.43615  3.51291   5.908e-14     0.2855  -0.1414   0.3853   0.082720 -0.596003  0.798710
  28.08817  2.78514   2.759e-13    -0.0448  -0.0754  -0.4922  -0.918186 -0.086353 -0.386622
  25.72399  2.54990   3.578e-13    -0.3457   0.2699   0.2401  -0.849608  0.415532  0.324808
  20.16547  1.99948   2.190e-12     0.1594  -0.0814  -0.4669   0.857643  0.319629 -0.402847
  22.66294  2.24669   8.322e-13    -0.3848  -0.0784   0.3095  -0.718510 -0.574450  0.392110
  34.59091  3.42967   1.867e-13     0.2856  -0.0053  -0.4104   0.779256  0.021733 -0.626329
  13.58591  1.34701   7.520e-12    -0.1655   0.1752  -0.4381  -0.666272  0.648415 -0.368294
  17.52595  1.73751   3.127e-12     0.3173   0.1248   0.3657   0.174356  0.409696  0.895404
  24.45920  2.42470   5.746e-13     0.1184   0.4718  -0.1157  -0.336624  0.823457 -0.456731
  35.60189  3.53000   2.066e-13    -0.1341   0.4220  -0.2322  -0.150137  0.336338 -0.929696
  23.24438  2.30474   1.338e-12    -0.1744   0.3633   0.2960  -0.766211  0.637702  0.079095
  39.18563  3.88522   9.378e-14    -0.3546   0.3358   0.1072  -0.989255 -0.079857 -0.122467
  25.48000  2.52606   7.635e-13     0.4623  -0.1545   0.1115   0.968913  0.170751  0.179030
  35.59238  3.52823   5.005e-14    -0.4921   0.0873  -0.0150  -0.925924  0.148769  0.347177
  36.56703  3.62562   1.750e-13    -0.2676  -0.0313  -0.4212  -0.665689 -0.660486 -0.347297
  11.94910  1.18481   5.405e-12    -0.1209  -0.2033  -0.4405  -0.244999 -0.301724 -0.921378
  22.33266  2.21401   1.501e-12    -0.3949  -0.2518   0.1750  -0.198619 -0.121045  0.972573
  13.25644  1.31437   9.799e-12    -0.2477  -0.4130  -0.1346  -0.139272 -0.953835 -0.266088
  41.61030  4.12531   1.140e-13    -0.4580  -0.1197  -0.1610  -0.368446 -0.742390 -0.559557
  36.59944  3.62841   1.310e-13     0.2066  -0.3632   0.2746   0.967258 -0.244511 -0.068013
  18.79734  1.86380   2.675e-12    -0.0193  -0.1995   0.4580  -0.202264 -0.910898  0.359658
  13.92253  1.38038   7.537e-12     0.4317  -0.2054   0.1463   0.998650 -0.003146 -0.051842
  30.58959  3.03236   1.616e-13     0.0125   0.0828   0.4929  -0.348951  0.425839  0.834802
  15.36763  1.52348   3.588e-12     0.3200   0.0685   0.3780   0.261775  0.069891  0.962595
  27.17137  2.69384   8.742e-13    -0.0535  -0.3571  -0.3459   0.664684 -0.446547 -0.598991
  41.65912  4.13038   5.677e-14     0.4363   0.2358   0.0633   0.997201  0.013610  0.073514
  32.33516  3.20573   3.118e-13     0.1921   0.4600   0.0390   0.789217  0.612572  0.043500
  13.76753  1.36500   7.004e-12    -0.3143  -0.2209  -0.3201  -0.908898 -0.260627 -0.325542
  41.13206  4.07731   8.007e-14     0.1808  -0.3393  -0.3197   0.867805 -0.404023 -0.289275
  15.15528  1.50271   3.436e-12     0.1568   0.4328   0.1953   0.972058 -0.122618  0.200171
  43.97327  4.35894   4.195e-14     0.4562   0.1892  -0.0780   0.999702  0.024389 -0.001101
  15.08413  1.49545   1.296e-15     0.4401  -0.0279   0.2357   0.892796 -0.282360  0.350982
  21.42769  2.12428   1.392e-12    -0.4163  -0.1353  -0.2417  -0.955227 -0.271865 -0.116756
  21.43457  2.12509   1.754e-12     0.2368   0.3349   0.2859   0.996524  0.026067  0.079119
  16.22006  1.60807   1.644e-13     0.2067  -0.1735   0.4209   0.661768 -0.705699  0.253085
  44.35661  4.39702   5.286e-14    -0.1087  -0.3295  -0.3601   0.471738 -0.414336 -0.778325
  37.64386  3.73228   9.411e-14    -0.3778  -0.2830  -0.1648  -0.998343 -0.001949 -0.057505
  22.26991  2.20799   1.398e-12     0.4247   0.0498   0.2591   0.916003  0.307393  0.257775
  20.26492  2.00884   2.778e-12    -0.0368   0.4466  -0.2218   0.582491  0.797559 -0.156856
  43.50274  4.31314   1.059e-13    -0.4592  -0.0965  -0.1727  -0.906037  0.072161  0.417002
  38.07928  3.77523   9.788e-14    -0.4124   0.1341   0.2489  -0.510892  0.816041  0.270307
  10.34829  1.02591   5.392e-12    -0.0204  -0.4443  -0.2285   0.047142 -0.705128 -0.707511
  17.91603  1.77632   1.440e-13    -0.4391   0.2310   0.0623  -0.864161  0.372676 -0.338138
  38.29594  3.79691   7.370e-14     0.2279   0.4199   0.1476   0.834929 -0.106684  0.539919
  22.99701  2.28011   1.349e-12    -0.2841  -0.4111   0.0186  -0.722576 -0.677080  0.139448
  30.78389  3.05211   3.894e-13    -0.4743  -0.0900  -0.1300  -0.997170  0.036676 -0.065619
  18.49755  1.83380   2.159e-12    -0.3599  -0.0354  -0.3452  -0.889614 -0.452733 -0.060158
  16.67293  1.65283   2.669e-12    -0.3414  -0.2619   0.2546  -0.161461 -0.861379  0.481620
